GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLONG,INTPTLAT
17034,1926206,56780,0.744,0.022,-76.785532,40.20861
17035,91495858,1972,35.327,0.001,-77.581315,40.403786
17036,70854854,633959,27.357,0.245,-76.713129,40.268941
17037,63930702,107148,24.684,0.041,-77.42167,40.434053
17038,186611277,98908,72.051,0.038,-76.555856,40.46788
17039,1554716,25288,0.6,0.01,-76.240707,40.292709
17040,129493740,867150,49.998,0.335,-77.304095,40.322798
17041,1457661,0,0.563,0,-76.539605,40.216634
17042,171321585,406014,66.148,0.157,-76.424823,40.294817
17043,5234306,6477,2.021,0.003,-76.900145,40.247578
17044,254084999,4067295,98.103,1.57,-77.594258,40.577237
17045,101566658,201437,39.215,0.078,-77.000928,40.597093
17046,99030512,360737,38.236,0.139,-76.429627,40.381858
17047,119278826,599217,46.054,0.231,-77.428302,40.376547
17048,89841200,17973,34.688,0.007,-76.761348,40.576792
17049,103697139,0,40.038,0,-77.256087,40.653038
17050,83118906,1974541,32.092,0.762,-77.026578,40.247992
17051,228108823,2611165,88.073,1.008,-77.775772,40.459518
17052,103938441,655334,40.131,0.253,-77.986345,40.276913
17053,74492551,39727,28.762,0.015,-77.026474,40.32504
17055,107911256,698545,41.665,0.27,-77.004599,40.182917
17056,218736,0,0.084,0,-77.35426,40.537288
17057,83672014,17449529,32.306,6.737,-76.724573,40.193562
17058,102191734,405971,39.456,0.157,-77.552442,40.505427
17059,212691369,2269924,82.121,0.876,-77.391092,40.589702
17060,65156288,128384,25.157,0.05,-77.893956,40.469261
17061,88498717,13839164,34.17,5.343,-76.909363,40.566373
17062,210586649,2508128,81.308,0.968,-77.187476,40.546912
17063,242609926,777143,93.672,0.3,-77.484947,40.761026
17064,3068576,0,1.185,0,-76.476111,40.242231
17065,22350839,438751,8.63,0.169,-77.189025,40.110206
17066,82875708,1967283,31.998,0.76,-77.869187,40.352823
17067,127074339,220399,49.064,0.085,-76.315043,40.39037
17068,86973347,271047,33.581,0.105,-77.178369,40.410416
17069,126935,0,0.049,0,-76.970039,40.453987
17070,34738655,151573,13.413,0.059,-76.865678,40.202401
17071,21551203,11044,8.321,0.004,-77.601934,40.298415
17072,172924,0,0.067,0,-77.081728,40.233731
17073,67346997,88983,26.003,0.034,-76.255161,40.302838
17074,164773975,3865094,63.62,1.492,-77.148585,40.478901
17075,386640,58438,0.149,0.023,-77.834155,40.394279
17076,394260,0,0.152,0,-77.311762,40.616186
17077,9293,0,0.004,0,-76.535937,40.403009
17078,78486293,97183,30.304,0.038,-76.58108,40.287452
17080,1241600,0,0.479,0,-76.8031,40.640678
17081,1582454,0,0.611,0,-77.283453,40.20102
17082,150702238,1389072,58.186,0.536,-77.435532,40.499479
17083,92567,0,0.036,0,-76.437595,40.277602
17084,82832455,312620,31.982,0.121,-77.626648,40.675513
17086,98910376,109710,38.19,0.042,-77.122007,40.690624
17087,31775066,132516,12.268,0.051,-76.280818,40.435744
17088,4734916,0,1.828,0,-76.294224,40.300678
17090,87640960,679460,33.838,0.262,-77.181043,40.318207
17093,971094,629,0.375,0,-76.930571,40.307209
17094,77625508,495366,29.971,0.191,-77.19828,40.581169
17097,7807976,0,3.015,0,-76.677428,40.580098
17098,25205627,0,9.732,0,-76.632327,40.588957
17099,3972809,48089,1.534,0.019,-77.576438,40.632242
17101,1227958,1515102,0.474,0.585,-76.894376,40.258655
17102,2032017,2214922,0.785,0.855,-76.905279,40.27037
17103,5327541,0,2.057,0,-76.866332,40.275965
17104,6952677,1794350,2.684,0.693,-76.862114,40.25492
17109,19466799,0,7.516,0,-76.824317,40.289955
17110,33056665,11589075,12.763,4.475,-76.886436,40.315813
17111,47726884,45088,18.427,0.017,-76.787143,40.267715
17112,178728041,0,69.007,0,-76.776511,40.373101
17113,11046325,6343446,4.265,2.449,-76.827994,40.225984
17120,246180,0,0.095,0,-76.882805,40.265186
17201,49063905,0,18.944,0,-77.656165,39.961056
17202,308313411,89718,119.04,0.035,-77.609075,39.875125
17210,31028817,13687,11.98,0.005,-77.658449,40.206345
17211,64820580,45620,25.027,0.018,-78.400966,39.754149
17212,91273810,6256,35.241,0.002,-78.065972,39.811597
17213,103130935,9786,39.819,0.004,-77.771225,40.244192
17214,10303654,0,3.978,0,-77.47132,39.748111
17215,30871896,15758,11.92,0.006,-77.892945,40.078237
17217,9995047,0,3.859,0,-77.721567,40.238625
17219,33901497,3264,13.089,0.001,-77.687584,40.241188
17220,33797592,14129,13.049,0.005,-77.738724,40.191054
17221,26709102,176661,10.312,0.068,-77.816484,40.068125
17222,152141418,912631,58.742,0.352,-77.49398,39.896382
17223,28202453,48630,10.889,0.019,-77.942752,40.0865
17224,94897222,0,36.64,0,-77.897478,39.967941
17225,210895410,357723,81.427,0.138,-77.762866,39.78356
17228,74271741,0,28.676,0,-78.093362,39.9871
17229,70368651,13580,27.169,0.005,-78.010139,40.084004
17233,206560917,967450,79.754,0.374,-77.98716,39.975605
17235,1540549,0,0.595,0,-77.698053,39.857193
17236,320918005,221158,123.907,0.085,-77.946919,39.797518
17237,7469337,0,2.884,0,-77.541756,39.838637
17238,141521979,0,54.642,0,-78.13094,39.85811
17239,23203903,0,8.959,0,-77.836771,40.131795
17240,124223525,462682,47.963,0.179,-77.579686,40.150871
17241,290683071,1960770,112.233,0.757,-77.408448,40.176528
17243,154653073,0,59.712,0,-77.819941,40.277527
17244,67056482,305375,25.891,0.118,-77.658616,40.086764
17246,4213929,0,1.627,0,-77.660811,40.054394
17247,376686,0,0.145,0,-77.579352,39.798776
17249,809379,0,0.313,0,-77.899459,40.241379
17250,22724,0,0.009,0,-77.524295,39.737141
17251,5773034,103618,2.229,0.04,-77.685552,40.131802
17252,72053336,13434,27.82,0.005,-77.822252,39.913018
17253,686397,0,0.265,0,-78.006905,40.213308
17254,919800,0,0.355,0,-77.590358,39.970229
17255,77760816,0,30.024,0,-77.862516,40.16124
17256,275089,0,0.106,0,-77.677308,39.782914
17257,304175849,825827,117.443,0.319,-77.493064,40.046821
17260,92716675,22760,35.798,0.009,-77.893701,40.296045
17261,6218769,0,2.401,0,-77.508159,39.860912
17262,69691840,7162,26.908,0.003,-77.740213,40.144998
17263,912016,0,0.352,0,-77.717855,39.727222
17264,141010681,0,54.445,0,-77.993741,40.179925
17265,98233899,122319,37.928,0.047,-77.781355,40.027318
17266,3485165,4508,1.346,0.002,-77.412929,40.0886
17267,248143781,18445,95.809,0.007,-78.239657,39.807955
17268,204952038,40164,79.132,0.016,-77.575618,39.774872
17270,253687,0,0.098,0,-77.797808,39.85473
17271,27585794,0,10.651,0,-77.803092,40.097754
17272,474482,0,0.183,0,-77.621818,39.769525
17301,34007289,108807,13.13,0.042,-76.978971,39.89524
17302,99554417,354128,38.438,0.137,-76.413678,39.81729
17304,62824964,337044,24.257,0.13,-77.232739,39.977245
17306,891013,0,0.344,0,-77.249398,39.980581
17307,154361597,250111,59.599,0.097,-77.326817,39.947765
17309,64194622,0,24.786,0,-76.450129,39.871334
17311,142108,0,0.055,0,-76.842472,39.816546
17313,27424127,90382,10.589,0.035,-76.659451,39.883976
17314,91971692,1560640,35.51,0.603,-76.326301,39.755506
17315,161886444,1483859,62.505,0.573,-76.864066,40.026601
17316,108076237,1703797,41.728,0.658,-77.007961,39.965465
17317,587515,0,0.227,0,-76.523182,39.970713
17318,1551605,0,0.599,0,-76.723016,40.022258
17319,44891589,7427,17.333,0.003,-76.79394,40.160522
17320,143912415,422556,55.565,0.163,-77.387563,39.768626
17321,42239673,16109,16.309,0.006,-76.442912,39.751261
17322,98863144,0,38.171,0,-76.532733,39.855909
17324,135058457,627482,52.146,0.242,-77.234957,40.031811
17325,332807406,1705737,128.498,0.659,-77.227635,39.826254
17327,118948572,0,45.926,0,-76.753258,39.779507
17329,42368642,0,16.359,0,-76.851125,39.761844
17331,196321654,5404048,75.8,2.087,-76.977984,39.78969
17339,72665773,245720,28.056,0.095,-76.885292,40.134731
17340,100227087,202268,38.698,0.078,-77.116784,39.755229
17343,1981369,6942,0.765,0.003,-77.334798,39.869254
17344,2069376,0,0.799,0,-77.019219,39.805688
17345,26125068,526613,10.087,0.203,-76.747503,40.078089
17347,35589213,1276273,13.741,0.493,-76.688196,40.057701
17349,53711748,22309,20.738,0.009,-76.647408,39.744992
17350,112376999,1086249,43.389,0.419,-77.079399,39.890088
17352,35706027,0,13.786,0,-76.499847,39.761201
17353,105676905,152545,40.802,0.059,-77.371845,39.88318
17355,1581217,0,0.611,0,-76.696019,39.759868
17356,84216263,0,32.516,0,-76.582259,39.896585
17360,69539556,360346,26.849,0.139,-76.75039,39.854372
17361,8108044,0,3.131,0,-76.677039,39.765522
17362,124904992,2171477,48.226,0.838,-76.868704,39.847679
17363,97450914,0,37.626,0,-76.586385,39.768623
17364,43265464,0,16.705,0,-76.899328,39.929394
17365,51281885,1558582,19.8,0.602,-76.937975,40.056062
17366,29174253,37958,11.264,0.015,-76.556703,39.93279
17368,47477991,0,18.331,0,-76.518703,39.983858
17370,29155958,409838,11.257,0.158,-76.778402,40.12144
17371,519495,0,0.201,0,-76.787965,39.902712
17372,84711519,237985,32.707,0.092,-77.106153,40.001467
17401,3720684,113185,1.437,0.044,-76.733457,39.959462
17402,49809181,41185,19.231,0.016,-76.658667,39.958485
17403,52958231,1158203,20.447,0.447,-76.712794,39.923228
17404,54888993,36295,21.193,0.014,-76.773549,40.002607
17406,128337058,120332,49.551,0.046,-76.640469,40.014651
17407,3724019,255663,1.438,0.099,-76.712102,39.883773
17408,66962165,199538,25.854,0.077,-76.7996,39.929011
17501,3603127,17543,1.391,0.007,-76.203959,40.156599
17502,25630797,9987713,9.896,3.856,-76.660147,40.100904
17505,17870793,251462,6.9,0.097,-76.192436,40.063501
17507,55706,0,0.022,0,-76.016233,40.198042
17508,382285,0,0.148,0,-76.218766,40.124758
17509,66791567,217145,25.788,0.084,-76.036499,39.912055
17512,42161806,12618055,16.279,4.872,-76.486282,40.040169
17516,53818300,1382091,20.779,0.534,-76.371356,39.941461
17517,90502733,2485103,34.943,0.96,-76.132881,40.244751
17518,36641569,11451057,14.147,4.421,-76.253014,39.80893
17519,57461231,512073,22.186,0.198,-76.023423,40.141438
17520,4830491,21308,1.865,0.008,-76.349193,40.097518
17522,113172567,1191328,43.696,0.46,-76.16914,40.171484
17527,52902008,280249,20.426,0.108,-75.991296,40.008881
17529,40651128,200888,15.695,0.078,-76.097142,40.041933
17532,54906914,7199846,21.2,2.78,-76.288008,39.858156
17535,28069388,187742,10.838,0.072,-76.022866,39.982036
17536,56076111,1794186,21.651,0.693,-76.073774,39.848034
17538,9941068,13195,3.838,0.005,-76.414548,40.082629
17540,50689597,441630,19.571,0.171,-76.189894,40.097543
17543,179550792,1541198,69.325,0.595,-76.29538,40.181032
17545,183668606,1130976,70.915,0.437,-76.43437,40.178669
17547,31078180,5841308,11.999,2.255,-76.586368,40.068478
17550,460033,0,0.178,0,-76.583396,40.07589
17551,26128822,545503,10.088,0.211,-76.371419,39.982202
17552,84055411,620713,32.454,0.24,-76.510775,40.107241
17554,8113381,22464,3.133,0.009,-76.424173,40.040303
17555,90439624,513538,34.919,0.198,-75.959407,40.122346
17557,84062366,413163,32.457,0.16,-76.072742,40.09985
17560,41575314,254859,16.052,0.098,-76.227681,39.912675
17562,44228388,222308,17.077,0.086,-76.092067,39.970438
17563,81780550,8975825,31.576,3.466,-76.193306,39.760748
17565,35666455,7004079,13.771,2.704,-76.331027,39.897702
17566,151145811,658000,58.358,0.254,-76.147513,39.867186
17569,42369724,291663,16.359,0.113,-76.096577,40.271433
17570,178897,0,0.069,0,-76.568851,40.129942
17572,45068053,419285,17.401,0.162,-76.120065,39.975006
17576,132304,9059,0.051,0.003,-76.19676,40.037195
17578,39645549,330540,15.307,0.128,-76.159806,40.226099
17579,36055738,198593,13.921,0.077,-76.180752,39.960406
17581,867072,1047,0.335,0,-76.048702,40.160264
17582,23002339,19985493,8.881,7.716,-76.469176,39.99314
17584,37573006,345479,14.507,0.133,-76.259814,39.95454
17601,86274459,712454,33.311,0.275,-76.314914,40.074241
17602,66383156,1108188,25.631,0.428,-76.246351,40.014623
17603,77195090,998812,29.805,0.386,-76.330432,40.030839
17606,121495,0,0.047,0,-76.303907,40.11167
17701,231657028,3961139,89.443,1.529,-76.857256,41.345045
17702,160297404,4903215,61.891,1.893,-77.077271,41.183488
17721,1913700,0,0.739,0,-77.318405,41.183625
17723,34291055,1834,13.24,0.001,-77.471376,41.435023
17724,290329056,1293151,112.097,0.499,-76.805113,41.642528
17727,276830160,1805773,106.885,0.697,-77.496451,41.510688
17728,122963170,705371,47.476,0.272,-77.078567,41.334774
17729,282853456,135193,109.21,0.052,-77.736116,41.511224
17730,437727,0,0.169,0,-76.87841,41.110449
17731,35875346,548696,13.852,0.212,-76.57867,41.429408
17737,186630600,1083165,72.058,0.418,-76.68578,41.299271
17739,32485064,363713,12.543,0.14,-77.401189,41.397216
17740,352740680,5346152,136.194,2.064,-77.267758,41.25063
17742,196904,8474,0.076,0.003,-76.60227,41.238532
17744,61989508,1544279,23.934,0.596,-77.153274,41.24097
17745,559176112,6748847,215.899,2.606,-77.4649,41.277795
17747,249898954,894109,96.487,0.345,-77.331759,41.032578
17748,1366099,0,0.527,0,-77.352941,41.150402
17749,277672,0,0.107,0,-76.818889,41.072241
17750,3935431,16556,1.519,0.006,-77.482253,41.057866
17751,326919577,4596852,126.224,1.775,-77.544826,41.153567
17752,91712871,1699470,35.411,0.656,-76.930251,41.180139
17754,155741260,3635251,60.132,1.404,-76.889212,41.311612
17756,291198069,4115416,112.432,1.589,-76.739806,41.208004
17758,212052208,1764174,81.874,0.681,-76.535617,41.360197
17760,214802141,1709968,82.936,0.66,-77.658475,41.41326
17762,1503792,42602,0.581,0.016,-76.700158,41.28423
17763,64298378,1401528,24.826,0.541,-76.97618,41.507375
17764,414515252,4934387,160.045,1.905,-77.813637,41.33475
17765,214025727,1108131,82.636,0.428,-76.973451,41.565735
17767,66744,0,0.026,0,-77.463161,41.083874
17768,76095175,235868,29.381,0.091,-76.755985,41.558836
17771,558902828,4668149,215.794,1.802,-77.035738,41.437306
17772,58295718,133798,22.508,0.052,-76.713033,41.125057
17774,123469321,364383,47.672,0.141,-76.533013,41.281191
17776,226664314,2146001,87.516,0.829,-77.294106,41.415059
17777,97612638,3316896,37.688,1.281,-76.821696,41.106517
17778,226113763,2159305,87.303,0.834,-77.980212,41.28782
17779,3766228,10180,1.454,0.004,-77.376887,41.20732
17801,171249352,14151532,66.12,5.464,-76.755008,40.834724
17810,146975389,817829,56.748,0.316,-77.031372,41.11136
17812,57979282,841277,22.386,0.325,-77.22791,40.740534
17813,88791490,1400234,34.283,0.541,-77.172083,40.780401
17814,357316802,2158971,137.961,0.834,-76.363142,41.273237
17815,351898233,8191173,135.869,3.163,-76.420092,41.020038
17820,234198002,3887573,90.424,1.501,-76.403739,40.895639
17821,345884664,7545301,133.547,2.913,-76.643864,40.989183
17822,191017,0,0.074,0,-76.605142,40.968016
17823,88929476,277761,34.336,0.107,-76.776193,40.745495
17824,68396595,340010,26.408,0.131,-76.505353,40.85231
17827,4969541,2268,1.919,0.001,-76.968032,40.75286
17829,2110442,0,0.815,0,-77.155804,40.900549
17830,79158822,6810293,30.563,2.629,-76.80517,40.686064
17832,1011505,0,0.391,0,-76.45902,40.805945
17834,13294452,93042,5.133,0.036,-76.466875,40.78021
17835,1315283,1992,0.508,0.001,-77.204312,40.878987
17836,10605537,18082,4.095,0.007,-76.606462,40.714342
17837,161382144,783131,62.31,0.302,-76.94515,40.974977
17840,6451810,0,2.491,0,-76.43312,40.772092
17841,205092567,445446,79.187,0.172,-77.352556,40.724869
17842,214643788,1512680,82.874,0.584,-77.040151,40.80295
17844,290236118,1025918,112.061,0.396,-77.085405,40.973978
17845,169609264,1258954,65.487,0.486,-77.21157,40.88437
17846,120289209,483244,46.444,0.187,-76.517122,41.141745
17847,121550349,4429761,46.931,1.71,-76.811029,41.007983
17850,843921,0,0.326,0,-76.857448,40.965596
17851,39235762,374547,15.149,0.145,-76.4343,40.803118
17853,109537750,304061,42.293,0.117,-77.0067,40.694729
17855,5056387,42148,1.952,0.016,-76.966684,40.890386
17856,91943618,352861,35.5,0.136,-76.947382,41.06535
17857,69369169,5977345,26.784,2.308,-76.772972,40.932136
17859,99862393,903524,38.557,0.349,-76.398094,41.116964
17860,68368801,274085,26.397,0.106,-76.611035,40.866964
17861,373434,595,0.144,0,-77.082304,40.773224
17862,1065111,4263,0.411,0.002,-77.056395,40.860506
17864,51852569,110661,20.02,0.043,-76.905819,40.704727
17865,402744,0,0.156,0,-76.786769,40.99018
17866,64989398,245622,25.093,0.095,-76.532457,40.80651
17867,9197320,0,3.551,0,-76.688597,40.714115
17868,1738796,361418,0.671,0.14,-76.633968,40.957721
17870,116780964,2116704,45.089,0.817,-76.888636,40.817323
17872,105062512,968359,40.565,0.374,-76.697714,40.753396
17876,4799224,99239,1.853,0.038,-76.826665,40.859744
17878,54597894,574139,21.08,0.222,-76.323488,41.176018
17880,321697,0,0.124,0,-77.121755,40.892209
17881,12312416,10731,4.754,0.004,-76.670014,40.782906
17884,1278765,11602,0.494,0.004,-76.669463,41.055983
17885,28040583,402372,10.827,0.155,-77.314016,40.866349
17886,2522769,0,0.974,0,-76.875204,41.016709
17887,2920322,50989,1.128,0.02,-76.935982,41.12922
17888,7373768,36140,2.847,0.014,-76.378479,40.806775
17889,58837246,609121,22.717,0.235,-76.921646,40.877442
17901,202084600,904250,78.025,0.349,-76.277542,40.683828
17920,11510672,76981,4.444,0.03,-76.326917,40.819666
17921,97757756,83753,37.744,0.032,-76.360586,40.751575
17922,78720194,1626141,30.394,0.628,-76.110646,40.582492
17923,22461758,47142,8.673,0.018,-76.319934,40.632591
17925,2531380,803,0.977,0,-76.067802,40.753377
17929,2608385,0,1.007,0,-76.194039,40.630703
17930,7911630,0,3.055,0,-76.115313,40.708664
17931,27075278,478269,10.454,0.185,-76.214575,40.786491
17933,232629,0,0.09,0,-76.243195,40.604485
17934,2451023,52976,0.946,0.02,-76.211333,40.796439
17935,11295485,59140,4.361,0.023,-76.279682,40.79614
17936,1535778,0,0.593,0,-76.33993,40.750116
17938,102594837,11681,39.612,0.005,-76.516266,40.651576
17941,63913563,1428,24.677,0.001,-76.609184,40.685722
17943,1502351,0,0.58,0,-76.38781,40.75666
17944,354772,0,0.137,0,-76.279256,40.67254
17945,2685878,16913,1.037,0.007,-76.377026,40.785436
17946,4950553,35605,1.911,0.014,-76.256372,40.810364
17948,66322801,505462,25.607,0.195,-76.117468,40.845385
17949,260751,0,0.101,0,-76.242345,40.793926
17951,478498,0,0.185,0,-76.245246,40.678556
17952,9010610,0,3.479,0,-76.058552,40.755438
17953,35405549,478320,13.67,0.185,-76.120218,40.751902
17954,1802835,0,0.696,0,-76.259688,40.69042
17957,407086,0,0.157,0,-76.518212,40.591824
17959,23370187,4637,9.023,0.002,-76.149951,40.732069
17960,133731728,46970,51.634,0.018,-75.947044,40.697241
17961,68942694,131487,26.619,0.051,-76.060946,40.649698
17963,235046336,547741,90.752,0.211,-76.382017,40.561577
17964,59322567,11518,22.905,0.004,-76.502961,40.714366
17965,1849199,0,0.714,0,-76.165281,40.698615
17967,75397526,448899,29.111,0.173,-76.216264,40.856256
17968,10125928,0,3.91,0,-76.6123,40.638679
17970,3550463,0,1.371,0,-76.191949,40.720206
17972,106065174,71218,40.952,0.027,-76.205601,40.592057
17974,176177,0,0.068,0,-76.236267,40.6957
17976,19867252,335359,7.671,0.129,-76.210606,40.819867
17978,7189159,0,2.776,0,-76.614963,40.625448
17979,2735393,0,1.056,0,-76.199716,40.561567
17980,103105399,2429407,39.809,0.938,-76.644717,40.518647
17981,70921777,94288,27.383,0.036,-76.390115,40.634301
17982,12637039,0,4.879,0,-76.021309,40.785932
17983,6498258,0,2.509,0,-76.547166,40.642622
17985,67970633,345329,26.244,0.133,-76.216648,40.912303
18011,42688619,187089,16.482,0.072,-75.646324,40.477974
18013,155703566,4402023,60.117,1.7,-75.177272,40.84876
18014,86423058,944548,33.368,0.365,-75.409221,40.764431
18015,55003170,849334,21.237,0.328,-75.367239,40.585869
18016,153758,0,0.059,0,-75.392847,40.63213
18017,41992344,320424,16.213,0.124,-75.387361,40.659981
18018,13344934,365716,5.153,0.141,-75.395584,40.627594
